,account_name,username,post_date,tweet,emojis,reply_count,retweet_count,like_count
259,Rini Hartono,@cuitanrini,2021-11-22T09:48:24.000Z,"Predator seks tdk hanya di kampus. Di lingkungan Ponpes juga ada. Dan seperti 'gunung es' juga. Jarang terungkap.

Kekerasan seksual yg terjadi di sana biasanya dibungkus dengan dua pembenaran yakni kultural (patriarki) dan religiusitas.
kompas.id
Seorang Pengurus Pondok Pesantren Perkosa Santriwati di Musi Rawas
Oknum pengurus pondok pesantren DN di Musi Rawas, Sumatera Selatan, IM (48), memerkosa sedikitnya lima santriwati. Berdasarkan informasi, masih ada delapan santriwati lagi yang pernah menjadi korban...
2
7",,0,2,7
260,Rakyat News,@RakyatdotNews,2021-11-22T08:57:33.000Z,"Mendikbudristek Nadiem Terima Surat Terbuka Dari Korban Pelecehan Seksual di Kampus http://dlvr.it/SCyMsl #Kriminal #Mendikbudristek #NadiemMakarim
rakyat.news
Mendikbudristek Nadiem Terima Surat Terbuka Dari Korban Pelecehan Seksual di Kampus - Rakyat News
""Saya merasa ada di fase kebingungan dalam waktu lama karena teman di unit saya mewajarkan pelecehan yang dilakukan oleh pelaku dan menganggapnya sebagai gurauan,"" tulis korban dikutip dari asumsico.",,0,0,0
261,Jabar Ekspres,@jabarekspres,2021-11-22T08:46:14.000Z,"Komnas Perempuan Sarankan Bentuk Tim Penanganan Kekerasan Seksual di Kampus
jabarekspres.com
Komnas Perempuan Sarankan Bentuk Tim Penanganan Kekerasan Seksual di Kampus
JAKARTA - Komisioner Komnas Perempuan Maria Ulfah Anshor mengatakan pihaknya merekomendasikan perguruan tinggi di Indonesia untuk membuat tim untuk penanganan kasus kekerasan seksual berbasis gender...",,0,0,0
262,TEMPO.CO,@tempodotco,2021-11-22T08:44:25.000Z,"Pihak Universitas Indonesia angkat bicara soal adanya dugaan tindakan pelecehan seksual yang dilakukan oleh seorang guru besar di kampus tersebut. #TempoMetro
metro.tempo.co
Universitas Indonesia Tanggapi Soal Dugaan Pelecehan Seksual oleh Guru Besar
Pihak Universitas Indonesia angkat bicara soal adanya dugaan tindakan pelecehan seksual yang dilakukan oleh seorang guru besar.
1
1
7",,1,1,7
263,fajar online,@fajaronline,2021-11-22T08:42:06.000Z,"Surat Terbuka Korban Pelecehan Seksual di Kampus untuk Nadiem Makarim, Kemendikbudristek Bilang Begini
fajar.co.id
Surat Terbuka Korban Pelecehan Seksual di Kampus untuk Nadiem Makarim, Kemendikbudristek Bilang...
FAJAR.CO.ID, JAKARTA– Korban pelecehan di sebuah kampus negeri menulis surat terbuka untuk Mendikbudristek Nadiem Makarim. Kemdikbudristek pun sudah menerima surat terbuka tersebut dan",,0,0,0
264,Dea Safira,@thedeasafira,2021-11-22T08:00:24.000Z,"Siapapun yang menuduh orangtua manapun agar anaknya bisa zina di kampus, adalah upaya untuk menghalangi orangtua lainnya mendapatkan bantuan ketika anaknya mendapati kekerasan seksual.
3",,0,0,3
265,Obi-Wan Catnobi,@ObiWan_Catnobi,2021-11-22T07:52:06.000Z,"Replying to 
@phoerange
Kekerasan seksual di lingkungan kampus. Pelakunya guru besar & dosen.

Bisa ditebak, semua ngelak & bahkan menolak menjawab
1
1",,1,0,1
266,Thaa,@T_Thaa25,2021-11-22T07:46:47.000Z,"(((PREDATOR SEKSUAL KAMPUS)))
JJ Rizal
@JJRizal
 · Nov 21
Wow kaget betul

https://majalah.tempo.co/read/laporan-utama/164611/guru-besar-ui-ini-tertuduh-pelecehan-seksual-mahasiswa…",,0,0,0
267,gukguksetia,@GukgukSetia,2021-11-22T07:32:48.000Z,"Overwhelm sama perselingkuhan, pelecehan seksual di kampus, dan berita2 yang berseliweran di tl :')",,0,0,0
268,Dirikusendiri,@AtsumeeNekoo,2021-11-22T07:15:08.000Z,"ruang gerak pelaku kekerasan/pelecehan seksual di kampus kian terbatas bung. terimakasih mas menteri, mba nana, para penyintas yg berani speak up, dan orang2 lainnya yang mau brjuang di masalah ini.
Ibnu Tasrip al-Wibuwi
@IbnuTasrip
 · Nov 21
>Kasus kekerasan di kampus oleh guru besar UI
>Cuma jadi gosip selama bertahun2 >Bakalan dispill semuanya satu2 oleh satgas
>Adanya permendikbudristek 30
>The iceberg has cracked
Show this thread
1",,0,0,1
269,This_isme,@thisisme_2706,2021-11-22T05:35:31.000Z,"#Kaffah — Menilik isi Permen PPKS, tampak jelas pertentangannya dengan ajaran Islam dan membahayakan umat. Permen ini, jika diterapkan, belum tentu bisa mencegah kekerasan seksual. Sebaliknya, peraturan ini sudah pasti bisa menyuburkan perilaku seks bebas di lingkungan kampus.",,0,0,0
270,K.,@kurnbang,2021-11-22T05:32:56.000Z,"Percuma pendidikanmu super tinggi lulusan kampus ternama gelar mengantre di belakang namamu tapi di kampusmu jadi predator seksual.
1",,0,0,1
271,BEM PM UDAYANA,@BEM_Udayana,2021-11-22T05:31:25.000Z,"Kementerian Adkesma dan Kebijakan Kampus telah melakukan audiensi serta menyerahkan draft SOP Peraturan Kekerasan Seksual kepada Rektorat. Audiensi tersebut mendatangkan berita baik, Rektor Universitas Udayana berkomitmen tegas melawan kekerasan seksual melalui dukungannya
1
1",,1,0,1
272,v | wtb jakarta sebelum pagi,@parkdardiaz,2021-11-22T05:28:07.000Z,semakin hari kasus pelecehan seksual oleh dosen / siapapun di kampus mulai terbuka. semoga korban bisa dapat keadilan aamiin,,0,0,0
273,LEM FIB UGM,@lemfib_ugm,2021-11-22T05:02:07.000Z,"Kekerasan seksual di lingkungan Universitas Gadjah Mada adalah permasalahan yang masih kerap terjadi. Hal ini berarti kampus belum dapat menjadi ruang aman untuk seluruh civitas akademikanya.
1",,1,0,0
274,cipa,@lilssykes,2021-11-22T04:59:40.000Z,"Replying to 
@tubirfess
ya Allah, dari kemarin banyak banget kasus begini. di satu sisi takut tapi di satu sisi salut sama korban yang udah berani speak up. usut tuntas yuk biar predator seksual di lingkungan kampus ngga ada lagi :(
4",,0,0,4
275,Meta Aquarista Galia,@meta_aquarista,2021-11-22T04:58:51.000Z,"Ngeliat berita pelecehan seksual di mana"", termasuk di kampus kok prihatin dan miris gini ya ",,0,0,0
276,Slice Of My Life,@SliceOfMyLife3,2021-11-22T04:50:10.000Z,"Replying to 
@IbnuTasrip
Kayaknya setiap kampus juga pasti ada kasus2 pelecehan seksual cuma gak ke up, entah korban yg dipaksa bungkam atau ada alasan lainnya",,0,0,0
277,detikcom,@detikcom,2021-11-22T04:47:06.000Z,"Seorang perempuan yang bekerja sebagai tenaga pendidik di sebuah kampus negeri menulis surat untuk Nadiem. Dia mengaku menjadi korban pelecehan seksual.
news.detik.com
Viral Korban Pelecehan Seksual di Kampus Kirim Surat Terbuka ke Nadiem
Seorang perempuan yang bekerja sebagai tenaga pendidik di sebuah kampus negeri menulis surat untuk Nadiem. Dia mengaku menjadi korban pelecehan seksual.
6
10
37",,6,10,37
278,n,@harafaysan,2021-11-22T04:35:03.000Z,"Replying to 
@JJRizal
dr kemarin timeline yg lewat perihal dosen/kampus yg ada kekerasan seksual, serem bgt
1",,0,0,1
279,rsaupwr,@rsaupwr,2021-11-22T04:32:28.000Z,Kisah Kekerasan Seksual di Kampus Kita https://ift.tt/3nDPH6L,,0,0,0
280,the quick brown fox jumps over the lazy dog,@peletcupang,2021-11-22T04:24:00.000Z,"setelah sekian banyak kasus kekerasan seksual di kampus2, gw jadi penasaraan gmn atmosfer kampus sekarang
1",,1,0,0
281,Tortila,@Mjolnir____,2021-11-22T04:23:45.000Z,"Replying to 
@vektorkreatif
 and 
@criedterion
Permendikbud ini dibuat SECARA KHUSUS DAN SPESIFIK untuk kekerasan seksual di lingkungan kampus, kalau yg dikhawatirkan adalah perzinaan, ada peraturan lain yg sudah mengatur soal itu. Paham gak? Ini logikanya sederhana lho, kok org2 ini susah bgt nangkepnya ya
1",,1,0,0
282,Liputan6.com,@liputan6dotcom,2021-11-22T04:09:37.000Z,"Safari Nadiem Makarim Redam Gejolak Kritik Permendikbud Kekerasan Seksual di Kampus
liputan6.com
Safari Nadiem Makarim Redam Gejolak Kritik Permendikbud Kekerasan Seksual di Kampus
Demi meredam gejolak, Nadiem Makarim mendatangi sejumlah ormas Islam untuk memberi klarifikasi terkait produk aturan yang dia keluarkan. Muhammadiyah dan NU jadi ormas yang Nadiem datangi lebih dulu.
1",,0,1,0
283,AhmedTsar,@AhmedTsar,2021-11-22T03:06:51.000Z,"Spill tentang kasus kekerasan seksual di kampus di TL Twitter untuk meng-goal-kan peraturan UU, jadi inget semacam riset dari Iip Wijayanto tahun 2000an soal pergaulan bebas di kampus Jogja.

Kasus kekerasan seksual di kampus, merupakan puncak dari gunung es ""Pergaulan Bebas""",,0,0,0
284,Teteh Terrarium,@acanthebestt,2021-11-22T03:02:19.000Z,"makin rame ya berita berita kekerasan seksual sama oknum kampus 
1",,0,0,1
285,diomira,@pinkprankeu,2021-11-22T03:01:51.000Z,"Modus Dosen Rayu Mahasiswi - Ringkus Predator Seksual Kampus (Part 1) | ... https://youtu.be/EKt_jIEfWdI lewat 
@YouTube
youtube.com
Modus Dosen Rayu Mahasiswi - Ringkus Predator Seksual Kampus (Part 1)...
Kasus kekerasan seksual di kampus ibarat fenomena gunung es. Dari relasi kuasa yang timpang, kurangnya dukungan, dan payung hukum yang belum komprehensif. Ma...",,0,0,0
286,Forum Advokasi UGM,@formad_ugm,2021-11-22T02:48:03.000Z,"Kekerasan seksual di lingkungan Universitas Gadjah Mada adalah permasalahan yang masih kerap terjadi. Hal ini berarti kampus belum dapat menjadi ruang aman untuk seluruh civitas akademikanya.
1
2
1",,1,2,1
287,Astrida Hara,@astrida_hara,2021-11-22T02:45:03.000Z,"Oh! Tapi saya ingat cerita2 dari Mama waktu semasa kuliah. Iya, pelecehan seksual di kampus itu nyata

Ada dosen yang sengaja kasih nilai jelek padahal mahasiswinya bs ngerjain. Pas nanyain ke dosennya, disuruh dtg sore pas kampus dah kosong.

Ada juga dosen yg suka ngasih..
1",,1,0,0
288,Koran Tempo,@korantempo,2021-11-22T02:41:11.000Z,"Kampus menjadi lokasi ketiga terbanyak kejadian kekerasan seksual. Jumlah laporan diyakini jauh lebih rendah daripada angka kejadian. Terdapat kecenderungan korban tak mau melapor karena takut terhadap pelaku akibat ketimpangan relasi kuasa. #KoranTempo
koran.tempo.co
Peraturan Mendikbud Soal Kekerasan Seksual di Kampus, Pelaku Manfaatkan Relasi Kuasa - Berita Utama...
Kampus menjadi lokasi ketiga terbanyak kejadian kekerasan seksual. Jumlah laporan diyakini jauh lebih rendah daripada angka kejadian.
2
7
25",,2,7,25
289,ꦪꦺꦴꦒꦶꦧꦸꦢꦶꦥꦿ ꦠꦩ,@pratamabudi96,2021-11-22T02:40:50.000Z,"lambat laun kasus kekerasan seksual didalam kampus akan terbuka satu persatu. lezgo!
JJ Rizal
@JJRizal
 · Nov 21
Wow kaget betul

https://majalah.tempo.co/read/laporan-utama/164611/guru-besar-ui-ini-tertuduh-pelecehan-seksual-mahasiswa…",,0,0,0
290,awrin,@entytyfighter,2021-11-22T02:14:25.000Z,"ngeri juga kuliah di kampus yang rentan pelecehan seksual
alias permendikbudristek 30 urgensinya jelas
gausah tolak-tolak lah tlol
Ibnu Tasrip al-Wibuwi
@IbnuTasrip
 · Nov 21
>Kasus kekerasan di kampus oleh guru besar UI
>Cuma jadi gosip selama bertahun2 >Bakalan dispill semuanya satu2 oleh satgas
>Adanya permendikbudristek 30
>The iceberg has cracked
Show this thread",,0,0,0
291,kondedotco,@konde_co,2021-11-22T02:08:44.000Z,"Cerita trauma pelecehan seksual ini datang dari Gendhis, salah satu tenaga pendidik korban pelecehan seksual di Kampus Universitas Indonesia (UI). Sudah 3 tahun mengurus kasus pelecehan seksual, ia malah ditertawai&diabaikan https://konde.co/2021/11/ditertawai-dan-diabaikan-kisah-korban-pelecehan-seksual-di-kampus-ui.html/…
@KemahasiswaanUI
 
@genseksui
konde.co
Kisah Korban Pelecehan Seksual di Kampus UI: Ditertawai dan Diabaikan Bertahun-Tahun - Konde.co
Kisah para korban kekerasan seksual di kampus Universitas Indonesia (UI)
1
4
1",,1,4,1
292,vian oktaviano but make it emo era,@dms_vn_o,2021-11-21T23:51:38.000Z,"Ini lo pentingnya permen kemaren itu, gak perlu denial lagi soal busuknya orang2 soal kekerasan seksual. Biar dah nama kampus jelek, wong aslinya emang jelek kan
Ibnu Tasrip al-Wibuwi
@IbnuTasrip
 · Nov 21
>Kasus kekerasan di kampus oleh guru besar UI
>Cuma jadi gosip selama bertahun2 >Bakalan dispill semuanya satu2 oleh satgas
>Adanya permendikbudristek 30
>The iceberg has cracked
Show this thread
2",,0,0,2
293,𝒃𝒖𝒏𝒈𝒂𝒉𝒂𝒓𝒂𝒌𝒊,@Les_1453,2021-11-21T21:42:22.000Z,"Permendikbud Nomor 30 Thn 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual.  Peraturan ini lahir didasari oleh banyaknya laporan pelecehan seksual yg dilakukan dosen, pegawai bahkan pejabat kampus terhadap mahasiswi. 

#islamkaffah #islamrahmatanlilalamin #dakwahkaffah
2
12
32",,2,12,32
294,Lin,@Lindazaria,2021-11-21T21:14:41.000Z,"Bahkan di kampus gue sendiri, kasus kekerasan seksual di masa lalu mau diusut kembali. Ini udah gila. Salah satu institusi pendidikan terbesar :))",,0,0,0
295,Lin,@Lindazaria,2021-11-21T21:02:07.000Z,"Ini udah setiap hari gue lihat berita kekerasan seksual di kampus. Artinya ini udah sangat parah
1",,1,0,0
296,CNN Indonesia,@CNNIndonesia,2021-11-21T19:43:57.000Z,"Korban Pelecehan Seksual di Kampus Kirim Surat Terbuka ke Nadim
cnnindonesia.com
Korban Pelecehan Seksual di Kampus Kirim Surat Terbuka ke Nadiem
Korban, tenaga pendidik di sebuah perguruan tinggi negeri mengatakan mendapat pelecehan seksual verbal terus menerus dan membuatnya tak nyaman bekerja.
8
4
18",,8,4,18
297,Koran Tempo,@korantempo,2021-11-21T19:36:42.000Z,"Kekerasan seksual di kampus kian marak dalam beberapa tahun terakhir. Bagai fenomena gunung es, sebagian besar kasus tidak terungkap karena korban takut melaporkan pelecehan seksual yang mereka alami. Melibatkan guru besar hingga aktivis… https://koran.tempo.co/read/cover-story/469718/mengapa-kekerasan-seksual-marak-terjadi-di-kampus?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit… #KoranTempo
koran.tempo.co
Mengapa Kekerasan Seksual Marak Terjadi di Kampus - Cover Story - koran.tempo.co
Kekerasan seksual di kampus kian marak dalam beberapa tahun terakhir. Bagai fenomena gunung es, sebagian besar kasus tidak terungkap karena korban takut melaporkan pelecehan seksual yang mereka...
4
3",,0,4,3
298,Koran Tempo,@korantempo,2021-11-21T19:36:40.000Z,"Kampus menjadi lokasi ketiga terbanyak kejadian kekerasan seksual. Jumlah laporan diyakini jauh lebih rendah daripada angka kejadian. https://koran.tempo.co/read/berita-utama/469714/peraturan-mendikbud-soal-kekerasan-seksual-di-kampus-pelaku-manfaatkan-relasi-kuasa?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit… #KoranTempo
koran.tempo.co
Peraturan Mendikbud Soal Kekerasan Seksual di Kampus, Pelaku Manfaatkan Relasi Kuasa - Berita Utama...
Kampus menjadi lokasi ketiga terbanyak kejadian kekerasan seksual. Jumlah laporan diyakini jauh lebih rendah daripada angka kejadian.
5
4
14",,5,4,14
299,Koran Tempo,@korantempo,2021-11-21T19:36:37.000Z,"Peraturan Mendikbud tentang kekerasan seksual di kampus sempat menuai banyak penolakan. Menteri Pendidikan Nadiem Makarim menemui pengurus Muhammadiyah untuk menjelaskan detail aturan tersebut. https://koran.tempo.co/read/berita-utama/469710/dukungan-kuat-pada-peraturan-mendikbud-soal-kekerasan-seksual-di-kampus?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit… #KoranTempo
koran.tempo.co
Dukungan Kuat pada Peraturan Mendikbud Soal Kekerasan Seksual di Kampus - Berita Utama - koran.te...
Peraturan Mendikbud tentang kekerasan seksual di kampus sempat menuai banyak penolakan. Menteri Pendidikan Nadiem Makarim menemui pengurus Muhammadiyah untuk menjelaskan detail aturan tersebut.
3",,0,0,3
300,Jawa Pos,@jawapos,2021-11-21T13:41:39.000Z,"Terlalu Banyak Kasus Kekerasan Seksual di Kampus yang Tak Tuntas
jawapos.com
Terlalu Banyak Kasus Kekerasan Seksual di Kampus yang Tak Tuntas
SEIRING dengan bergulirnya polemik Permendikbudristek Nomor 30 Tahun 2021, media terus memunculkan kasus-kasus kekerasan seksual.
1",,0,0,1
301,ipehh,@alfhnisa,2021-11-21T13:16:49.000Z,"Semenjak maraknya berita pelecehan seksual di kampus, malah jadi takut buat kuliah.",,0,0,0
302,찬드라 데위 (Candra's Version),@candramertha,2021-11-21T13:13:21.000Z,"Seruni Bali Terima 29 Aduan Kekerasan Seksual di Kampus Unud
news.detik.com
Seruni Bali Terima 29 Aduan Kekerasan Seksual di Kampus Unud
Seruni Bali menerima aduan terkait adanya kekerasan seksual di kampus Universitas Udayana. Hingga Oktober 2021, Seruni Bali telah menerima 29 aduan.
2",,0,0,2
303,z,@z16510181,2021-11-21T11:49:19.000Z,"Dengan alasan mencegah kekerasan seksual di lingkungan kampus, Mendikbud Nadiem Makarim mengeluarkan Permendikbud Nomor 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual (PPKS).
1",,1,0,0
304,Oka Rusmini,@okarus,2021-11-21T11:31:44.000Z,"Lembaga Bantuan Hukum/Yayasan Lembaga Bantuan Hukum Indonesia (LBH/YLBHI) Bali mencatat ada sebanyak 42 korban kekerasan seksual di Kampus Universitas Udayana.
news.detik.com
LBH Bali Catat Ada 42 Korban Kekerasan Seksual di Kampus Unud
Lembaga Bantuan Hukum/Yayasan Lembaga Bantuan Hukum Indonesia (LBH/YLBHI) Bali mencatat ada sebanyak 42 korban kekerasan seksual di Kampus Universitas Udayana.
2",,0,2,0
305,kay,@bycaicine,2021-11-21T11:12:37.000Z,"kaya kemaren debat caketang ditanya ""apa yang akan kalian lakukan jika ada pelecehan seksual di kampus?"" rata-rata jawabannya pada mau nyari bukti dulu padahal yang harusnya pertama dilakukan adalah trust and stand with the victim
1",,1,0,0
306,Kompas Muda,@kompasmuda,2021-11-21T10:15:00.000Z,"Korban pelecehan seksual mulai bersuara, berani membuka kedok para pelaku untuk dibawa ke ranah hukum. Mereka ingin pelaku menghentikan aksinya. Kampus pun mulai bergerak menangani kasus pelecehan seksual. #adadikompas #muda
kompas.id
Korban Pelecehan Seksual Berani Bersuara
Saat ini, banyak korban pelecehan seksual yang berani bersuara. Mereka juga mendapatkan pendampingan dari kampus.",,0,0,0
307,Afif hansuri,@Ajat59223859,2021-11-21T10:08:55.000Z,"Replying to 
@ariel_heryanto
Kasus pelecehan seksual di kampus pernah disidangkan,pelakunya di pidana. Bisa jadi yurisprodensi hukum.",,0,0,0
308,Jumadi,@Jumadi53106574,2021-11-21T10:01:05.000Z,"PERMENDIKBUD KOKOHKAN BUDAYA LIBERAL!

Buletin Kaffah No. 219 (13 Rabiul Akhir 1443 H/19 Novemberr 2021 M)

Dengan alasan mencegah kekerasan seksual di lingkungan kampus, Mendikbud Nadiem Makarim mengeluarkan Permendikbud Nomor 30 Tahun 2021 tentang Pencegahan dan Penanganan",,0,0,0
309,Aditya Putra Perdana,@palingadit,2021-11-21T09:49:32.000Z,"Predator Seksual di Kampus 
@hariankompas
kompas.id
Predator Seksual di Kampus
Sebagai bangsa beradab dan berkemanusiaan, negara dan kita semua wajib melindungi dan memastikan setiap orang bebas dari ancaman dan tindakan kekerasan seksual.
2",,0,0,2
310,Demokrat TV,@Demokrat_TV,2021-11-21T04:20:22.000Z,"Demokrat: Kampus Harus Pastikan Bebas dari Pelecehan Seksual
@MasBramantyo_ID
#Demokrat
5
19",,0,5,19
311,Andreas Harsono,@andreasharsono,2021-11-21T04:05:13.000Z,"Kekerasan seksual tumbuh subur di berbagai kampus. Para korban menghadapi serangan balik dgn tuduhan pencemaran nama. Pelakunya bebas dari tuntutan. Ada cerita pelecehan dilakukan guru besar Universitas Indonesia https://majalah.tempo.co/read/laporan-utama/164629/bagaimana-pelecehan-seksual-terjadi-di-ui-dan-ugm…
8
446
1.2K",,8,446,1.2K
312,radaraktualdotcom,@radaraktual,2021-11-21T03:53:55.000Z,"Permendikbud PPKS Dirilis, Laporan Kekerasan Seksual Kampus Bermunculan
radaraktual.com
Permendikbud PPKS Dirilis, Laporan Kekerasan Seksual Kampus Bermunculan | radaraktual.com
Plt Dirjen Pendidikan Tinggi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbudristek) Nizam, mengatakan mulai banyak kasus kekerasan seksual dilaporkan kepada pihaknya usai...",,0,0,0
